name,rating,reviews,address,phone,url
Nanav Cafe,4.2,1571,"2286, 14th A Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038",NA,https://www.google.com/maps/place/Nanav+Cafe/data=!4m7!3m6!1s0x3bae1523efac0119:0xf9dc1c6aa143a4aa!8m2!3d12.9672188!4d77.6421956!16s%2Fg%2F11xsrd2qr!19sChIJGQGs7yMVrjsRqqRDoWoc3Pk?authuser=0&hl=en&rclk=1
Lola,4.7,95,"G-18 The Arcade, Brigade Metropolis, Mahadevapura, Bengaluru, Karnataka 560048",7795845652,https://www.google.com/maps/place/Lola/data=!4m7!3m6!1s0x3bae1181ed346fd5:0x60790985eef03713!8m2!3d12.9928771!4d77.7027848!16s%2Fg%2F11mw0rtvr_!19sChIJ1W807YERrjsREzfw7oUJeWA?authuser=0&hl=en&rclk=1
Apple Cafe Bangalore,4.0,107,"995, Tulsi Theater Rd, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037",NA,https://www.google.com/maps/place/Apple+Cafe+Bangalore/data=!4m7!3m6!1s0x3bae13cb3e1ba143:0xcf96503d21117a66!8m2!3d12.9534702!4d77.6979747!16s%2Fg%2F11ddxg4k42!19sChIJQ6EbPssTrjsRZnoRIT1Qls8?authuser=0&hl=en&rclk=1
Bharani Cafe,4.3,40,"# 1/1, Jinak Plaza, 6th Cross Road, 2nd Main Rd, Gandhi Nagar, Bengaluru, Karnataka 560009",9243103062,https://www.google.com/maps/place/Bharani+Cafe/data=!4m7!3m6!1s0x3bae16121eca44ad:0x97cf8b32d8880bfb!8m2!3d12.9788754!4d77.5794996!16s%2Fg%2F124yfxf9x!19sChIJrUTKHhIWrjsR-wuI2DKLz5c?authuser=0&hl=en&rclk=1
KRISHNA CAFE,4.3,43,"7th Main Rd, Milk Colony, Subramanyanagar,2 State, Rajajinagar, Bengaluru, Karnataka 560055",9886651166,https://www.google.com/maps/place/KRISHNA+CAFE/data=!4m7!3m6!1s0x3bae3d8c2080a863:0xedce307ea69cf0af!8m2!3d13.0081015!4d77.5564669!16s%2Fg%2F11k7k7dg6r!19sChIJY6iAIIw9rjsRr_Ccpn4wzu0?authuser=0&hl=en&rclk=1
Tea Lounge cafe,4.7,88,"43, Castle Street, Richmond Town, Ashok Nagar, Bengaluru, Karnataka 560025",8660458825,https://www.google.com/maps/place/Tea+Lounge+cafe/data=!4m7!3m6!1s0x3bae156da78c9659:0xd50498a386e3cd07!8m2!3d12.9670023!4d77.6090467!16s%2Fg%2F11sfq6ql7q!19sChIJWZaMp20VrjsRB83jhqOYBNU?authuser=0&hl=en&rclk=1
KOYLA SHEESHA CAFE BANGALORE,4.7,111,"before spa, Before accord hotel, 29, 3rd Main Rd, BHBCS Layout, Stage 2, BTM Layout, Bengaluru, Karnataka 560076",8747862348,https://www.google.com/maps/place/KOYLA+SHEESHA+CAFE+BANGALORE/data=!4m7!3m6!1s0x3bae15314da69d13:0x2510c76d48eb1cb3!8m2!3d12.9148008!4d77.6002357!16s%2Fg%2F11rgg5qr_b!19sChIJE52mTTEVrjsRsxzrSG3HECU?authuser=0&hl=en&rclk=1
Lazy Suzy,4.2,3620,"36, 80 Feet Rd, Hal, HAL 3rd Stage, Indiranagar, Bengaluru, Karnataka 560075",8025272737,https://www.google.com/maps/place/Lazy+Suzy/data=!4m7!3m6!1s0x3bae16aa02aab4df:0xf6dd54f77b385dd3!8m2!3d12.9708623!4d77.6475891!16s%2Fg%2F11bxfz5trn!19sChIJ37SqAqoWrjsR0104e_dU3fY?authuser=0&hl=en&rclk=1
Cowboy Cafe,4.4,49,"1196, Ground floor, 16th Main Rd, BTM 2nd Stage, Bengaluru, Karnataka 560076",NA,https://www.google.com/maps/place/Cowboy+Cafe/data=!4m7!3m6!1s0x3bae1576933fd0a1:0x8cc46d993db3cfdd!8m2!3d12.91096!4d77.6098897!16s%2Fg%2F11sfjymn_8!19sChIJodA_k3YVrjsR3c-zPZltxIw?authuser=0&hl=en&rclk=1
Nandini Cafe Moo,3.9,240,"9th Block, 1201, 26th Main Rd, Putlanpalya, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069",NA,https://www.google.com/maps/place/Nandini+Cafe+Moo/data=!4m7!3m6!1s0x3bae15f84ca7360b:0x29954ff8c0d3f9ba!8m2!3d12.918272!4d77.593531!16s%2Fg%2F11j8st1hgz!19sChIJCzanTPgVrjsRuvnTwPhPlSk?authuser=0&hl=en&rclk=1
GOLDEN MIST CAFE,4.7,170,"195, Outer Ring Rd, near Jantha Bazar, 2nd Phase, Hosakerehalli Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",NA,https://www.google.com/maps/place/GOLDEN+MIST+CAFE/data=!4m7!3m6!1s0x3bae3f17cb419695:0x29bc387d888558e8!8m2!3d12.9307418!4d77.543503!16s%2Fg%2F11smbsdhlg!19sChIJlZZByxc_rjsR6FiFiH04vCk?authuser=0&hl=en&rclk=1
Cafe Chemistry,4.7,522,"Sy.No 7/8 Bilekahalli Main road, Bannerghatta Main Rd, Bengaluru, Karnataka 560076",9164755355,https://www.google.com/maps/place/Cafe+Chemistry/data=!4m7!3m6!1s0x3bae159f16b43fd1:0xc6bcf8097e5f7e47!8m2!3d12.9012648!4d77.6028098!16s%2Fg%2F11rwppb12g!19sChIJ0T-0Fp8VrjsRR35ffgn4vMY?authuser=0&hl=en&rclk=1
Tea & Talks Café,4.4,518,"23/1, Wood St, Off, Brigade Rd, Ashok Nagar, Bengaluru, Karnataka 560025",9110463828,https://www.google.com/maps/place/Tea+%26+Talks+Caf%C3%A9/data=!4m7!3m6!1s0x3bae15b6736f08d9:0x5b287ba1a23623e2!8m2!3d12.9675689!4d77.6067433!16s%2Fg%2F11n13fst52!19sChIJ2Qhvc7YVrjsR4iM2oqF7KFs?authuser=0&hl=en&rclk=1
The Sanctuary,4.6,193,"4/1, Dodda Banaswadi Main Rd, Balaji Layout, Cooke Town, Bengaluru, Karnataka 560005",8041245949,https://www.google.com/maps/place/The+Sanctuary/data=!4m7!3m6!1s0x3bae16eed0398027:0x1914d773d04a519c!8m2!3d12.9990852!4d77.624247!16s%2Fg%2F11bx9cph3b!19sChIJJ4A50O4WrjsRnFFK0HPXFBk?authuser=0&hl=en&rclk=1
Malayali Cafe,4.5,365,"Devappa Building, HAL Old Airport Rd, near KEMFORT, Murgesh Pallya, Bengaluru, Karnataka 560017",NA,https://www.google.com/maps/place/Malayali+Cafe/data=!4m7!3m6!1s0x3bae136ae68ec36b:0xb78318356fb4079d!8m2!3d12.9590932!4d77.6556051!16s%2Fg%2F11j5jbzbh4!19sChIJa8OO5moTrjsRnQe0bzUYg7c?authuser=0&hl=en&rclk=1
Savera Cafe,4.3,196,"23, HKP Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051",8861994660,https://www.google.com/maps/place/Savera+Cafe/data=!4m7!3m6!1s0x3bae1661a016ab25:0x54a5612bad2387e4!8m2!3d12.9887898!4d77.6024526!16s%2Fg%2F1tdb78dc!19sChIJJasWoGEWrjsR5IcjrSthpVQ?authuser=0&hl=en&rclk=1
Fabindia Cafe,4.4,334,"52, 100 Feet Rd, Sidharata Colony, Santhosapuram, Koramangala 2nd Block, Koramangala, Bengaluru, Karnataka 560034",9880182859,https://www.google.com/maps/place/Fabindia+Cafe/data=!4m7!3m6!1s0x3bae14578a6495b3:0x13c8547997eae5aa!8m2!3d12.9247982!4d77.6190704!16s%2Fg%2F11c0qnx_9t!19sChIJs5VkilcUrjsRquXql3lUyBM?authuser=0&hl=en&rclk=1
Alchemy Coffee Roasters,4.2,5193,"36th Cross Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",8762473937,https://www.google.com/maps/place/Alchemy+Coffee+Roasters/data=!4m7!3m6!1s0x3bae159e43217343:0xd516bc02fecd88c1!8m2!3d12.9232266!4d77.5809449!16s%2Fg%2F11f03t9wc2!19sChIJQ3MhQ54VrjsRwYjN_gK8FtU?authuser=0&hl=en&rclk=1
Uncle Johnny Cafe - Cafe in Koramangala,4.3,558,"GKR Tower, 912, 4th Floor, Bengaluru, Karnataka 560095",9790468189,https://www.google.com/maps/place/Uncle+Johnny+Cafe+-+Cafe+in+Koramangala/data=!4m7!3m6!1s0x3bae150f746bae77:0xaab8577e2a408ba4!8m2!3d12.9380895!4d77.6266516!16s%2Fg%2F11h6lrp5_f!19sChIJd65rdA8VrjsRpItAKn5XuKo?authuser=0&hl=en&rclk=1
Loca Moca Cafe | Cafe in Frazer Town Bengaluru | Cafes in Bengaluru,4.0,819,"29, Assaye Rd, Sindhi Colony, Pulikeshi Nagar, Bengaluru, Karnataka 560005",7204495605,https://www.google.com/maps/place/Loca+Moca+Cafe+%7C+Cafe+in+Frazer+Town+Bengaluru+%7C+Cafes+in+Bengaluru/data=!4m7!3m6!1s0x3bae16f2416bd349:0x270a1778cb143324!8m2!3d12.9949806!4d77.617484!16s%2Fg%2F1hm4fycvr!19sChIJSdNrQfIWrjsRJDMUy3gXCic?authuser=0&hl=en&rclk=1
Uutopia Salon and Cafe,4.4,429,"126/5/4, nallurahalli road , behind palm meadows Varthur, hobli, Whitefield, Bengaluru, Karnataka 560066",9658965863,https://www.google.com/maps/place/Uutopia+Salon+and+Cafe/data=!4m7!3m6!1s0x3bae133185ad8f19:0xfb414504bd86ddbb!8m2!3d12.9602845!4d77.7326985!16s%2Fg%2F11jw_2w_b9!19sChIJGY-thTETrjsRu92GvQRFQfs?authuser=0&hl=en&rclk=1
Cafe Medley,4.2,1925,"473, 17th C Main Rd, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560095",8041160865,https://www.google.com/maps/place/Cafe+Medley/data=!4m7!3m6!1s0x3bae145aaee3e6cf:0x5fadb3a0a578b099!8m2!3d12.9339565!4d77.6196418!16s%2Fg%2F11cjghxxs_!19sChIJz-bjrloUrjsRmbB4paCzrV8?authuser=0&hl=en&rclk=1
BEANS & LEAVES CAFE,5.0,20,"19 , GROUND FLOOR LOBBY , GRAND KALINGA HOTEL, 3rd Main Rd, Gandhi Nagar, Bengaluru, Karnataka 560009",8920719748,https://www.google.com/maps/place/BEANS+%26+LEAVES+CAFE/data=!4m7!3m6!1s0x3bae17efd8087227:0x34395816f663f550!8m2!3d12.9762405!4d77.5786779!16s%2Fg%2F11sq93t2ng!19sChIJJ3II2O8XrjsRUPVj9hZYOTQ?authuser=0&hl=en&rclk=1
Mighty Paws Cafe & Bakery,4.3,1065,"Junnasandra, Kasavanahalli 533, 2nd main Road, KPCL Layout, Kasavanahalli, Bengaluru, Karnataka 560035",8050304455,https://www.google.com/maps/place/Mighty+Paws+Cafe+%26+Bakery/data=!4m7!3m6!1s0x3bae133ff2be25f9:0xfc1954527c905224!8m2!3d12.9019429!4d77.6772383!16s%2Fg%2F11g6vhdv1z!19sChIJ-SW-8j8TrjsRJFKQfFJUGfw?authuser=0&hl=en&rclk=1
infinitea,4.4,1907,"2, 17/1, Cunningham Road Shah Sultan Complex, Ali Askar, Cross, Road, Bengaluru, Karnataka 560001",8553344791,https://www.google.com/maps/place/infinitea/data=!4m7!3m6!1s0x3bae16685be3e913:0xe11ba65cf707da50!8m2!3d12.98705!4d77.5947166!16s%2Fg%2F1tmk6ynz!19sChIJE-njW2gWrjsRUNoH91ymG-E?authuser=0&hl=en&rclk=1
Brahmins' Coffee Bar,4.5,20267,"XH39+HH2, Ranga Rao Rd, Near Shankar Mutt, Shankarapura, Bengaluru, Karnataka 560004",9845030234,https://www.google.com/maps/place/Brahmins%27+Coffee+Bar/data=!4m7!3m6!1s0x3bae15f0a35b8ae3:0xc02176d1e45cb964!8m2!3d12.9538942!4d77.5688858!16s%2Fg%2F1tfk2wgm!19sChIJ44pbo_AVrjsRZLlc5NF2IcA?authuser=0&hl=en&rclk=1
Corner cafe,4.4,111,"4th cross Near thavarekere muneshwara temple, Tavarekere Main Rd, Bengaluru, Karnataka 560029",NA,https://www.google.com/maps/place/Corner+cafe/data=!4m7!3m6!1s0x3bae15b3b34b1bc5:0x663f611e97d19e59!8m2!3d12.9240335!4d77.6094077!16s%2Fg%2F11fd4w946n!19sChIJxRtLs7MVrjsRWZ7Rlx5hP2Y?authuser=0&hl=en&rclk=1
UPTOWN Cafe,4.4,74,"67-2, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005",NA,https://www.google.com/maps/place/UPTOWN+Cafe/data=!4m7!3m6!1s0x3bae171e07eb5ff9:0xac3c346ccb7258a3!8m2!3d12.9958568!4d77.6132044!16s%2Fg%2F11mhvlth7k!19sChIJ-V_rBx4XrjsRo1hyy2w0PKw?authuser=0&hl=en&rclk=1
Chaiffee Cafe LLP,4.3,177,"3rd Floor, PTN Arcade, 80 Feet Rd, near Seeta Circle, 1st phase Girinagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560085",8123523424,https://www.google.com/maps/place/Chaiffee+Cafe+LLP/data=!4m7!3m6!1s0x3bae15b2adaa1269:0x26a4ceebc50d38f6!8m2!3d12.9351338!4d77.5470519!16s%2Fg%2F11mvjz_8bb!19sChIJaRKqrbIVrjsR9jgNxevOpCY?authuser=0&hl=en&rclk=1
The Legends cafe,4.1,60,"803, 7th Cross Rd, Stage 2, BTM Layout, Bengaluru, Karnataka 560076",NA,https://www.google.com/maps/place/The+Legends+cafe/data=!4m7!3m6!1s0x3bae15abe78d068d:0xa9f94372e8e7c43!8m2!3d12.9140551!4d77.6088845!16s%2Fg%2F11mw72ml6w!19sChIJjQaN56sVrjsRQ3yOLjeUnwo?authuser=0&hl=en&rclk=1
De Famous Cafe,4.2,102,"Shop No, 1623, E End Main Rd, 4th T Block East, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069",7090202221,https://www.google.com/maps/place/De+Famous+Cafe/data=!4m7!3m6!1s0x3bae15ca956f5527:0xb786ef6e1f060cc7!8m2!3d12.9237519!4d77.597175!16s%2Fg%2F11tg6hl7td!19sChIJJ1VvlcoVrjsRxwwGH27vhrc?authuser=0&hl=en&rclk=1
Relax Cafe Bengaluru,4.6,35,"2331, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",NA,https://www.google.com/maps/place/Relax+Cafe+Bengaluru/data=!4m7!3m6!1s0x3bae156ebdf7f58f:0xce9b9a6b7cfca7bd!8m2!3d12.9121214!4d77.6496419!16s%2Fg%2F11k4rys97y!19sChIJj_X3vW4VrjsRvaf8fGuam84?authuser=0&hl=en&rclk=1
Jevoya Cafe’,4.6,25,"XMRM+MG5, Anjappa Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560048",9071818545,https://www.google.com/maps/place/Jevoya+Cafe%E2%80%99/data=!4m7!3m6!1s0x3bae11061e412187:0x4f0a70971507318!8m2!3d12.9916263!4d77.6838464!16s%2Fg%2F11h6rrycdr!19sChIJhyFBHgYRrjsRGHNQcQmn8AQ?authuser=0&hl=en&rclk=1
Sri Sri Cafe,4.8,214,"first floor, 1538, 50 feet road, Near, Dayanand Sagar College Rd, above axis bank ATM, Kumaraswamy Layout, Bengaluru, Karnataka 560070",8618553464,https://www.google.com/maps/place/Sri+Sri+Cafe/data=!4m7!3m6!1s0x3bae15d9a4fa523b:0xd66b75fe303ea443!8m2!3d12.9093396!4d77.5642247!16s%2Fg%2F11pkljjp6p!19sChIJO1L6pNkVrjsRQ6Q-MP51a9Y?authuser=0&hl=en&rclk=1
Zoey's: Good Vibes Only,4.3,3811,"114/1, Kodathi Gate, Sarjapura Road, Oppsite St Patricks Academy, Bengaluru, Karnataka 560035",8494942112,https://www.google.com/maps/place/Zoey%27s:+Good+Vibes+Only/data=!4m7!3m6!1s0x3bae137267d918fd:0xa100953dd8832512!8m2!3d12.8975258!4d77.7175415!16s%2Fg%2F11c75k_ssr!19sChIJ_RjZZ3ITrjsREiWD2D2VAKE?authuser=0&hl=en&rclk=1
PURRed @Charlie's - The CAT Cafe J P Nagar,4.4,527,"1516, 17th Main Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078",9632142525,https://www.google.com/maps/place/PURRed+@Charlie%27s+-+The+CAT+Cafe+J+P+Nagar/data=!4m7!3m6!1s0x3bae1570aab58331:0xb07f0ae6fd44b097!8m2!3d12.9148617!4d77.5913794!16s%2Fg%2F11pzs5j6d8!19sChIJMYO1qnAVrjsRl7BE_eYKf7A?authuser=0&hl=en&rclk=1
ARAKU Coffee,4.1,1345,"968, 12th Main Rd, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru, Karnataka 560008",7993989888,https://www.google.com/maps/place/ARAKU+Coffee/data=!4m7!3m6!1s0x3bae17dd551e73bb:0xfe86382894413f7a!8m2!3d12.9699465!4d77.6391732!16s%2Fg%2F11mxv10y70!19sChIJu3MeVd0XrjsRej9BlCg4hv4?authuser=0&hl=en&rclk=1
filli cafe,4.0,5,"9/10 near jayadeva hospital new gurupan palya, Bengaluru, Karnataka 560029",8867751440,https://www.google.com/maps/place/filli+cafe/data=!4m7!3m6!1s0x3bae150719b8d96d:0x8119d0f203f56dad!8m2!3d12.920057!4d77.600382!16s%2Fg%2F11g864cqdh!19sChIJbdm4GQcVrjsRrW31A_LQGYE?authuser=0&hl=en&rclk=1
