Name,rating,reviews,Address,phone,url
Lucky Star Cafe,3.9,326,"Shop No. 18-1-510/ P /16 & 17, Phool Bagh, Hydera, Kandikal Gate Rd, Kummar Basthi, Chandrayangutta, Hyderabad, Telangana 500005",9849194343.0,https://www.google.com/maps/place/Lucky+Star+Cafe/data=!4m7!3m6!1s0x3bcba2ac11eaeb25:0x669ac90e5e19da22!8m2!3d17.3337546!4d78.4812182!16s%2Fg%2F11clwk3qll!19sChIJJevqEayiyzsRItoZXg7JmmY?authuser=0&hl=en&rclk=1
Cafe Noor,4.0,579,"1/2, 17-4-162, Yakutpura Station Rd, Pathar Kaman Colony, AL Saboor Colony, Yakhutpura, Hyderabad, Telangana 500023",9966181615.0,https://www.google.com/maps/place/Cafe+Noor/data=!4m7!3m6!1s0x3bcb983cdadce533:0x2fbe9101371ae8a8!8m2!3d17.3618336!4d78.4875777!16s%2Fg%2F1ygltgd8d!19sChIJM-Xc2jyYyzsRqOgaNwGRvi8?authuser=0&hl=en&rclk=1
Chichore Cafe,4.0,209,"B21, Adikmet Rd, Vigyanpuri Colony, Vidyanagar, Adikmet, Hyderabad, Telangana 500044",9803523523.0,https://www.google.com/maps/place/Chichore+Cafe/data=!4m7!3m6!1s0x3bcb99e1cde91be5:0x788e76a1643c83a3!8m2!3d17.4039988!4d78.5114696!16s%2Fg%2F11k2yz99yq!19sChIJ5RvpzeGZyzsRo4M8ZKF2jng?authuser=0&hl=en&rclk=1
ROSE CAFE,4.0,11,"Moosarambagh Rd, Srinagar Colony, Malakpet Extension, Dilsukhnagar, Hyderabad, Telangana 500060",9396462443.0,https://www.google.com/maps/place/ROSE+CAFE/data=!4m7!3m6!1s0x3bcb993a5b13f52d:0x8fa7c357cd7d87d0!8m2!3d17.374679!4d78.514776!16s%2Fg%2F11sbgwcrj4!19sChIJLfUTWzqZyzsR0Id9zVfDp48?authuser=0&hl=en&rclk=1
Cafe Roadhouse,4.3,194,"Venkat Surabhi Plaza, Hitech City Main Rd, Surya Enclave, HITEC City, Hyderabad, Telangana 500081",,https://www.google.com/maps/place/Cafe+Roadhouse/data=!4m7!3m6!1s0x3bcb93bc7a9dc1fd:0x8095eda67bff8e4b!8m2!3d17.4541074!4d78.3830095!16s%2Fg%2F11n90btfhl!19sChIJ_cGderyTyzsRS47_e6btlYA?authuser=0&hl=en&rclk=1
Cafe Amlin,4.5,92,"Road No. 12, Anand Banjara Colony, Banjara Hills, Hyderabad, Telangana 500034",8639336223.0,https://www.google.com/maps/place/Cafe+Amlin/data=!4m7!3m6!1s0x3bcb970a2213eb41:0x16883041859a9c71!8m2!3d17.4111433!4d78.4374818!16s%2Fg%2F11r_xcj5gh!19sChIJQesTIgqXyzsRcZyahUEwiBY?authuser=0&hl=en&rclk=1
Fayaz Cafe,4.1,225,"#16-11-13/A,Near Idar-E-Millya Masjid & Mesco Grades High School Malakpet, Race Course Rd, Jamal Colony, Old Malakpet, Hyderabad, Telangana 500036",8885289567.0,https://www.google.com/maps/place/Fayaz+Cafe/data=!4m7!3m6!1s0x3bcb9835f734a1ad:0xe644fb4993f75461!8m2!3d17.3770954!4d78.4975314!16s%2Fg%2F1tp0c3pm!19sChIJraE09zWYyzsRYVT3k0n7ROY?authuser=0&hl=en&rclk=1
Meraj Cafe,4.0,62,"Yakut Pura Railway X Road, Yakutpura Station Rd, Bagh-e-Jahan Ara, Hyderabad, Telangana 500023",,https://www.google.com/maps/place/Meraj+Cafe/data=!4m7!3m6!1s0x3bcb983e62c9e31f:0x1fb94de5210a2e87!8m2!3d17.361327!4d78.492983!16s%2Fg%2F1hjh2nw7d!19sChIJH-PJYj6YyzsRhy4KIeVNuR8?authuser=0&hl=en&rclk=1
Garage Moto Cafe,4.5,268,"Pavani Equinox, Road Number 10, Jubilee Hills, Hyderabad, Telangana 500033",8008499983.0,https://www.google.com/maps/place/Garage+Moto+Cafe/data=!4m7!3m6!1s0x3bcb979dd6eade03:0x7496dbc409e6d7fe!8m2!3d17.4316755!4d78.4207946!16s%2Fg%2F11h7z8c4ls!19sChIJA97q1p2XyzsR_tfmCcTblnQ?authuser=0&hl=en&rclk=1
Blind Ch3mistry,4.5,580,"481, Rd Number 36, Jubilee Hills, Hyderabad, Telangana 500033",9959499827.0,https://www.google.com/maps/place/Blind+Ch3mistry/data=!4m7!3m6!1s0x3bcb91e9a35f06b3:0x7be0144a378ffc6a!8m2!3d17.4314743!4d78.4077093!16s%2Fg%2F11m82n70y8!19sChIJswZfo-mRyzsRavyPN0oU4Hs?authuser=0&hl=en&rclk=1
Cafe Lilliput Kitchen & Restro Bar,4.0,1287,"4th floor, Water Tank, Door no 1-89/1,42 , Kavuri Hills Rd, Sri Rama Colony, above Moto Minds, opp. to Kavuri Hills, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500033",9866663078.0,https://www.google.com/maps/place/Cafe+Lilliput+Kitchen+%26+Restro+Bar/data=!4m7!3m6!1s0x3bcb9184710cd567:0xd1c918d769a8c55d!8m2!3d17.439499!4d78.396832!16s%2Fg%2F11h2h20_w3!19sChIJZ9UMcYSRyzsRXcWoadcYydE?authuser=0&hl=en&rclk=1
Chai Pani Cafe,4.1,1355,"Plot No: 1293, A, Rd Number 63, Jubilee Hills, Hyderabad, Telangana 500033",9863636301.0,https://www.google.com/maps/place/Chai+Pani+Cafe/data=!4m7!3m6!1s0x3bcb91338938d0df:0xd3f217104699b746!8m2!3d17.4277677!4d78.4129133!16s%2Fg%2F11df0sfhp2!19sChIJ39A4iTORyzsRRreZRhAX8tM?authuser=0&hl=en&rclk=1
De’ Café Studio,4.0,796,"Ashraf Nagar, Malakpet, Hyderabad, Telangana 500024",7799650271.0,https://www.google.com/maps/place/De%E2%80%99+Caf%C3%A9+Studio/data=!4m7!3m6!1s0x3bcb98360d4b17f7:0xedf4194d3d37a3f3!8m2!3d17.3754911!4d78.4965234!16s%2Fg%2F11hbsmwgcz!19sChIJ9xdLDTaYyzsR86M3PU0Z9O0?authuser=0&hl=en&rclk=1
Frespresso Cafe,4.8,51,"Ground Floor, Kapil Towers, ISB Rd, Financial District, Gachibowli, Hyderabad, Telangana 500032",9573974933.0,https://www.google.com/maps/place/Frespresso+Cafe/data=!4m7!3m6!1s0x3bcb93d99b3002cd:0x464cd74e27164629!8m2!3d17.4218701!4d78.3388073!16s%2Fg%2F11rppbm6f7!19sChIJzQIwm9mTyzsRKUYWJ07XTEY?authuser=0&hl=en&rclk=1
Ironhill Cafe Madhapur,4.1,2346,"Plot No. 11 2, SECTOR 1, behind Pride Honda, HUDA Techno Enclave, Madhapur, Telangana 500081",7993499888.0,https://www.google.com/maps/place/Ironhill+Cafe+Madhapur/data=!4m7!3m6!1s0x3bcb935be37fc475:0xe3e2d8a73ab400eb!8m2!3d17.4454663!4d78.384495!16s%2Fg%2F11fs0pddrc!19sChIJdcR_41uTyzsR6wC0OqfY4uM?authuser=0&hl=en&rclk=1
THE HASHTAG CAFE KPHB,4.3,969,"Gokul Plots, 1291,kphb 9th phase, Above RedBucket Biryani, 6thfloor, opposite to PRAJAY MEGAPOLIS, Vasanth Nagar, Hyderabad, Telangana 500072",6303753939.0,https://www.google.com/maps/place/THE+HASHTAG+CAFE+KPHB/data=!4m7!3m6!1s0x3bcb93fbf614fdf3:0x8b63297298f6115b!8m2!3d17.4827678!4d78.3801278!16s%2Fg%2F11rmnfl8wc!19sChIJ8_0U9vuTyzsRWxH2mHIpY4s?authuser=0&hl=en&rclk=1
Cafe Niloufer Himayatnagar,4.6,5776,"3-5-900, Old MLA Quarters Rd, Venkata swamy Nagar, Himayatnagar, Hyderabad, Telangana 500028",,https://www.google.com/maps/place/Cafe+Niloufer+Himayatnagar/data=!4m7!3m6!1s0x3bcb99e5df9301bd:0xc66c54e1f2138b4!8m2!3d17.3991577!4d78.4864616!16s%2Fg%2F11pz1ffb02!19sChIJvQGT3-WZyzsRtDghH07FZgw?authuser=0&hl=en&rclk=1
Arch Cafe - Kothapet,4.2,651,"H.No, 11-13-906, Road No. 2, Green Hills Colony, Dwarka Nagar, Kothapet, Hyderabad, Telangana 500035",9738181920.0,https://www.google.com/maps/place/Arch+Cafe+-+Kothapet/data=!4m7!3m6!1s0x3bcb997dfc9318d5:0x897ad5ede8fac6f0!8m2!3d17.3613501!4d78.544936!16s%2Fg%2F11rmypjhhn!19sChIJ1RiT_H2ZyzsR8Mb66O3Veok?authuser=0&hl=en&rclk=1
Café Love Bird & Bakery,4.3,295,"LB Nagar Service Rd, NTR Nagar, L. B. Nagar, Hyderabad, Telangana 500074",,https://www.google.com/maps/place/Caf%C3%A9+Love+Bird+%26+Bakery/data=!4m7!3m6!1s0x3bcb99462b60aab5:0xed20be4024763a29!8m2!3d17.3566164!4d78.545563!16s%2Fg%2F11j1dg_g5s!19sChIJtapgK0aZyzsRKTp2JEC-IO0?authuser=0&hl=en&rclk=1
The Amlyn Cafe,4.4,138,"Plot 1069, Rd Number 45, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",8886704477.0,https://www.google.com/maps/place/The+Amlyn+Cafe/data=!4m7!3m6!1s0x3bcb91f93243d7cd:0x3c606e9dc2108f9c!8m2!3d17.4276724!4d78.4050819!16s%2Fg%2F11rw8ygc0z!19sChIJzddDMvmRyzsRnI8Qwp1uYDw?authuser=0&hl=en&rclk=1
Feranoz,4.3,1083,"8-2-542, v/8, Rd Number 7, adjacent to Ratnadeep supermarket, Zahara Nagar, Banjara Hills, Hyderabad, Telangana 500034",8978387668.0,https://www.google.com/maps/place/Feranoz/data=!4m7!3m6!1s0x3bcb97c4ccf2ff85:0x66feb291f64cbdf9!8m2!3d17.4194602!4d78.4420921!16s%2Fg%2F11gxwrh0v0!19sChIJhf_yzMSXyzsR-b1M9pGy_mY?authuser=0&hl=en&rclk=1
Café Coffee Day,3.8,96,"Apollo Hospital, Film Nagar Atrium Mezanine Floor, Jubilee Hills, Hyderabad, Telangana 500033",9029104040.0,https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x3bcb91460e863693:0xa18c3469da07781a!8m2!3d17.4149856!4d78.4119017!16s%2Fg%2F11xhnpqsl!19sChIJkzaGDkaRyzsRGngH2mk0jKE?authuser=0&hl=en&rclk=1
Blue Tokai Coffee Roasters I Jubilee Hills,4.3,126,"Plot No 1&2, Road No. 1, near Niharika Jubilee One, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033",9311460541.0,https://www.google.com/maps/place/Blue+Tokai+Coffee+Roasters+I+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb978135c4dfab:0xd9094a33989f07be!8m2!3d17.4221614!4d78.4107927!16s%2Fg%2F11kp3rzftw!19sChIJq9_ENYGXyzsRvgefmDNKCdk?authuser=0&hl=en&rclk=1
Tea trails cafe,4.0,39,"12C, Raheja Mindspace, Vittal Rao Nagar, Madhapur, Telangana 500081",7731881164.0,https://www.google.com/maps/place/Tea+trails+cafe/data=!4m7!3m6!1s0x3bcb91588c279d25:0x3795747443f0ff63!8m2!3d17.4372745!4d78.3853329!16s%2Fg%2F11csswqwk_!19sChIJJZ0njFiRyzsRY__wQ3R0lTc?authuser=0&hl=en&rclk=1
Tea pot cafe,4.6,12,"1, Gandhi Nagar Road, Ashok Nagar Extension, Jawahar Nagar, Kavadiguda, Hyderabad, Telangana 500020",,https://www.google.com/maps/place/Tea+pot+cafe/data=!4m7!3m6!1s0x3bcb9963097352e3:0x42a14be794856921!8m2!3d17.4101885!4d78.4891077!16s%2Fg%2F11spfb2fr1!19sChIJ41JzCWOZyzsRIWmFlOdLoUI?authuser=0&hl=en&rclk=1
Cafe Victoria,3.7,1183,"CF5R+M32, Indira Park Rd, Ashok Nagar Extension, VV Giri Nagar, Jawahar Nagar, Kavadiguda, Hyderabad, Telangana 500020",9030005786.0,https://www.google.com/maps/place/Cafe+Victoria/data=!4m7!3m6!1s0x3bcb99e9182b3701:0xad86b5e9be1f4d1!8m2!3d17.4091396!4d78.4901368!16s%2Fg%2F1tf85jwp!19sChIJATcrGOmZyzsR0fThm15r2Ao?authuser=0&hl=en&rclk=1
Cafe Rasputin,4.3,157,"Masjid Banda, NCB Enclave, Gachibowli, Hyderabad, Telangana 500084",,https://www.google.com/maps/place/Cafe+Rasputin/data=!4m7!3m6!1s0x3bcb936c1694d907:0x216733b70a14e3d4!8m2!3d17.4631306!4d78.340513!16s%2Fg%2F11rdy33jf_!19sChIJB9mUFmyTyzsR1OMUCrczZyE?authuser=0&hl=en&rclk=1
Nizam coffee shop,5.0,10,"19-4-355/9/B, Kishan Bagh Rd, Chirag Ali Nagar, Kishan Bagh, Hyderabad, Telangana 500064",8686754973.0,https://www.google.com/maps/place/Nizam+coffee+shop/data=!4m7!3m6!1s0x3bcb97d3b268e28d:0x9b995950c76406e9!8m2!3d17.3587702!4d78.4453535!16s%2Fg%2F11m9_3hg5d!19sChIJjeJostOXyzsR6QZkx1BZmZs?authuser=0&hl=en&rclk=1
Modern Cafe and Bakery,4.1,1215,"1, Brindavan Colony Rd, Sabza Colony, Brindavan Colony, Hakimpet, Hyderabad, Telangana 500008",,https://www.google.com/maps/place/Modern+Cafe+and+Bakery/data=!4m7!3m6!1s0x3bcb97a2f134e03f:0x4ff09cf0ac5014a1!8m2!3d17.4036738!4d78.4090959!16s%2Fg%2F11g_z2bdl4!19sChIJP-A08aKXyzsRoRRQrPCc8E8?authuser=0&hl=en&rclk=1
Mirosa Cafe & Kitchen,4.7,246,"3-6-236/2, Road number 15, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029",,https://www.google.com/maps/place/Mirosa+Cafe+%26+Kitchen/data=!4m7!3m6!1s0x3bcb99ee8584d3f3:0xab628ba4a05a15fa!8m2!3d17.4000293!4d78.485629!16s%2Fg%2F11k9q72hng!19sChIJ89OEhe6ZyzsR-hVaoKSLYqs?authuser=0&hl=en&rclk=1
Jani Cafe,3.5,75,"Domalguda, Opposite Ghmc Head Office, Sagar Complex, Hyderabad, Telangana 500029",,https://www.google.com/maps/place/Jani+Cafe/data=!4m7!3m6!1s0x3bcb982d75cdbcd1:0x13696b7738cdf34a!8m2!3d17.4076807!4d78.4769296!16s%2Fg%2F11c2p9gpq2!19sChIJ0bzNdS2YyzsRSvPNOHdraRM?authuser=0&hl=en&rclk=1
VR CAFE,4.7,152,"2nd floor, VR Cafe, opposite Gajendra Jewellers, NGO Colony, Vanasthalipuram, Hyderabad, Telangana 500070",8919669943.0,https://www.google.com/maps/place/VR+CAFE/data=!4m7!3m6!1s0x3bcba34b5e468e19:0x8dccac0a1edc876e!8m2!3d17.3236967!4d78.5654269!16s%2Fg%2F11q969k79v!19sChIJGY5GXkujyzsRbofcHgqszI0?authuser=0&hl=en&rclk=1
DATE Restaurant - Café & Lounge,4.1,1545,"near Buddy Cars, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500033",8977880099.0,https://www.google.com/maps/place/DATE+Restaurant+-+Caf%C3%A9+%26+Lounge/data=!4m7!3m6!1s0x3bcb915d2c26149d:0x84bd0ecdec90ad11!8m2!3d17.4436488!4d78.3952615!16s%2Fg%2F11gf9fkv77!19sChIJnRQmLF2RyzsREa2Q7M0OvYQ?authuser=0&hl=en&rclk=1
Swiss Café Hyderabad,4.2,91,"Shop #3, Cyber Estate, Golden Temple Rd, Puppalguda, Telangana 500089",8500777201.0,https://www.google.com/maps/place/Swiss+Caf%C3%A9+Hyderabad/data=!4m7!3m6!1s0x3bcb95449f3d2bd3:0x6a1adf6f8d6657cd!8m2!3d17.4000174!4d78.3840636!16s%2Fg%2F11j865k4rc!19sChIJ0ys9n0SVyzsRzVdmjW_fGmo?authuser=0&hl=en&rclk=1
TEA TIME - Urban Cafe,4.6,27,"Galaxy, Stree, Street Number 9, Aditya Nagar Colony, Toli Chowki, Hyderabad, Telangana 500028",7842424646.0,https://www.google.com/maps/place/TEA+TIME+-+Urban+Cafe/data=!4m7!3m6!1s0x3bcb9751bc9f688d:0xee4c22304e6e4d54!8m2!3d17.4021229!4d78.4100598!16s%2Fg%2F11mr237hkt!19sChIJjWifvFGXyzsRVE1uTjAiTO4?authuser=0&hl=en&rclk=1
Toops Coffee,4.7,196,"Plot no, 1316/A, Rd Number 66, Jubilee Hills, Hyderabad, Telangana 500033",8919287841.0,https://www.google.com/maps/place/Toops+Coffee/data=!4m7!3m6!1s0x3bcb91558fd729c9:0x1caf9fdd0b960259!8m2!3d17.4259842!4d78.4115689!16s%2Fg%2F11k8g0vc0m!19sChIJySnXj1WRyzsRWQKWC92frxw?authuser=0&hl=en&rclk=1
Hameed Cafe,3.9,293,"11-1-333/334, Goshamahal Rd, New Aghapura, Aghapura, Nampally, Hyderabad, Telangana 500001",7995710203.0,https://www.google.com/maps/place/Hameed+Cafe/data=!4m7!3m6!1s0x3bcb97782a1d6a17:0xe33f670bcb06af87!8m2!3d17.382728!4d78.463925!16s%2Fg%2F1tfnx10f!19sChIJF2odKniXyzsRh68GywtnP-M?authuser=0&hl=en&rclk=1
Olympia's Hot Kettle Irani Cafe,3.9,49,"1234, Rd Number 36, Jubilee Hills, Hyderabad, Telangana 500033",,https://www.google.com/maps/place/Olympia%27s+Hot+Kettle+Irani+Cafe/data=!4m7!3m6!1s0x3bcb913682e1b12d:0xf26e4a7eda451731!8m2!3d17.4295616!4d78.4104363!16s%2Fg%2F1261h6cx8!19sChIJLbHhgjaRyzsRMRdF2n5KbvI?authuser=0&hl=en&rclk=1
Ali Café Crossroad,4.1,89,"2-3-692/c/70 Annapurna nagar..Ali cafe x road, Zinda Tilismath Road, Amberpet, Hyderabad, Telangana 500013",,https://www.google.com/maps/place/Ali+Caf%C3%A9+Crossroad/data=!4m7!3m6!1s0x3bcb985523d57779:0xaf842d6cee7deeb9!8m2!3d17.3819016!4d78.5181884!16s%2Fg%2F11fyxc11r6!19sChIJeXfVI1WYyzsRue597mwthK8?authuser=0&hl=en&rclk=1
Kaunain Cafe Tea & Snacks,4.0,563,"H No. 17-2-1198/82/2, Rain Bazaar, Yakathpura, Hyderabad, Telangana 500023",,https://www.google.com/maps/place/Kaunain+Cafe+Tea+%26+Snacks/data=!4m7!3m6!1s0x3bcb981564a4c0a1:0x525d3deb547b1162!8m2!3d17.3582019!4d78.4958456!16s%2Fg%2F11cjj_pktk!19sChIJocCkZBWYyzsRYhF7VOs9XVI?authuser=0&hl=en&rclk=1
Cafe1212,4.5,98,"60ft road, Sri Sai Nagar Rd, Ayyappa Society, Madhapur, Telangana 500081",9948354108.0,https://www.google.com/maps/place/Cafe1212/data=!4m7!3m6!1s0x3bcb919d6eea1d87:0xebbe9d1ea2c41d06!8m2!3d17.4443184!4d78.3920329!16s%2Fg%2F11fl8xmshh!19sChIJhx3qbp2RyzsRBh3Eoh6dvus?authuser=0&hl=en&rclk=1
